Entreupeneur Profile,2016 Rank,Company,Category Detail,Franchise 500 Rank,Initial Investment,High,Change In Units 1 Yr,Change In Units 3 Yr,Founded,Franchising Since,Corporate Address,Ceo,Parent Company,About,Net Worth Requirement,Liquid Cash Requirement,Initial Franchise Fee,Financing Options,Veteran Incentives,Previous Ranks,Highest Rank,Lowest Rank,Where Seeking Franchisees,Operations
https://www.entrepreneur.com/franchises/janprofranchisingintlinc/282471,24,Jan-Pro Franchising Int'l. Inc.,Commercial cleaning,#24 Franchise 500,"$3,985 ","$51,605 ",+3.1% +246 UNITS,+8.5% +666 UNITS,1991,1992 (24 Years),"2520 Northwinds Pkwy., #375 Alpharetta, GA 30009",Eddie Curry,Premium Franchise Brands LLC,"Jan-Pro Franchising Int'l. Inc.;Jacques Lapointe founded Jan-Pro in Providence, Rhode Island in 1991. Jan-Pro began franchising the following year, offering both master and single-unit franchises, and has since grown to over 10,000 units throughout the United States and Canada.;Jan-Pro franchisees offer commercial cleaning services to businesses such as car dealerships, gyms, banks, churches, schools and offices. The company's ""Cleaning Greener"" initiative emphasizes the use of cleaning products that require fewer chemicals to clean more.","$1,000 - $14,000","$1,000 ","$2,520 - $44,000",Jan-Pro Franchising Int'l. Inc. offers in-house financing to cover the following: franchise fee,Up to 20% off franchise fee,,11,26,worldwide,Training Onsite: varies;Training at headquarters: 15 hours;Ongoing Support;Meetings;Toll-Free Line;Security;Field Operations;Absentee Ownership Allowed;Number of employees required to run: 1
https://www.entrepreneur.com/franchises/cruiseplanners/282262,25,Cruise Planners,Travel agencies,#25 Franchise 500,"$2,095 ","$22,867 ",+15.2% +314 UNITS,+27.6% +571 UNITS,1994,1999 (17 Years),"3300 University Dr., #1 Coral Springs, FL 33065",Michelle Fee,,"Cruise Planners;Cruise Planners, an American Express Travel Services Representative, is a home-based travel agent network. Cruise Planners travel agents work from home selling full-service travel packages, including cruises, land-based vacations, travel insurance, car rentals and more.","$10,495 ","$10,495 ","$495 - $10,495",Cruise Planners offers in-house financing to cover the following: franchise fee,"$1,000 off franchise fee, $500 marketing credit, 3 months of free technology access, $60 creative design credit, first year’s errors and omissions insurance and software license, marketing/promotional items (magazines, branded clothing, car magnets, laptop bag, business cards)",,19,114,throughout the US,Training at headquarters: 6 days;Additional Training: Training available;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Internet;Field Operations;Marketing Support;Ad Slicks;Regional Media;National Media;Absentee Ownership Allowed;Number of employees required to run: 1 - 2
https://www.entrepreneur.com/franchises/vanguardcleaningsystems/282919,26,Vanguard Cleaning Systems,Commercial cleaning,#26 Franchise 500,"$10,930 ","$39,400 ",+5.2% +163 UNITS,+13.3% +413 UNITS,1984,1984 (32 Years),"655 Mariners Island Blvd., #303 San Mateo, CA 94404",Raymond Lee,,"Vanguard Cleaning Systems;Founded in 1984, Vanguard Cleaning Systems' 3,000-plus franchised commercial cleaning businesses are licensed and supported by a master franchise network of independent regional offices throughout North America. Vanguard franchisees service businesses, healthcare companies, educational facilities and non-profit organizations.","$50,000 - $250,000","$7,000 - $45,000","$9,630 - $35,700","Vanguard Cleaning Systems offers in-house financing to cover the following: franchise fee, equipment",10% off franchise fee,,7,119,worldwide,Additional Training: At regional offices;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Number of employees required to run: 1 - 2
https://www.entrepreneur.com/franchises/sonicdriveinrestaurants/282811,27,Sonic Drive-In Restaurants,"Burgers, hot dogs, chicken sandwiches, breakfast, ice cream, beverages",#27 Franchise 500,"$1,023,000 ","$1,765,000 ",,,1953,1959 (57 Years),"300 Johnny Bench Dr. Oklahoma City, OK 73104",Cliff Hudson,Sonic Corp.,"Sonic Drive-In Restaurants;Sonic first opened in 1953 as Top Hat Drive-In in Shawnee, Oklahoma, with Troy Smith Sr. at the helm. He later partnered with Charlie Pappe and they began franchising in 1959 under the Sonic Drive-In name. Sonic's car-hops deliver burger, hot dogs, chicken sandwiches, tater tots, onion rings, fries, drinks, desserts and breakfast to customers.","$1,000,000 - $2,000,000","$500,000 - $2,000,000","$45,000 ","Sonic Drive-In Restaurants has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment, inventory, accounts receivable, payroll",,,4,80,throughout the US,Additional Training: At existing franchise location;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media;Number of employees required to run: 25
https://www.entrepreneur.com/franchises/greatclips/282392,28,Great Clips,Hair salons,#28 Franchise 500,"$132,250 ","$253,100 ",+4.7% +174 UNITS,+5.3% +195 UNITS,1982,1983 (33 Years),"4400 W. 78th St., #700 Minneapolis, MN 55435",Rhoda Olsen,,"Great Clips;Established in 1982, Great Clips started franchising in 1983 and now has locations throughout the United States and Canada. Usually located in strip malls, Great Clips hair salons are open evenings and weekends and do not require appointments. No hair-care experience is required for franchisees, who operated 5 to 6 units after 5 years on average.;Great Clips has national partnerships with brands like NASCAR, EA Sports, NFL.com and Old Navy.","$300,000 ","$50,000 - $150,000","$20,000 ","Great Clips has relationships with third-party sources which offer financing to cover the following;startup costs, equipment, inventory","$5,000 rebate on first-store franchise fee",,19,100,,Training Onsite: 3 days;Training at headquarters: 3 days;Additional Training: At local training center;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media;Absentee Ownership Allowed;Number of employees required to run: 8 - 10
https://www.entrepreneur.com/franchises/baskinrobbins/282121,29,Baskin-Robbins,"Ice cream, frozen yogurt, frozen beverages",#29 Franchise 500,"$94,350 ","$402,200 ",+2.9% +223 UNITS,+6.3% +483 UNITS,1945,1948 (68 Years),"130 Royall St. Canton, MA 02021",Nigel Travis,Dunkin' Brands,"Baskin-Robbins;As a teenager in the 1930s, Irv Robbins managed an ice cream shop in Tacoma, Washington. Bored with serving traditional flavors like chocolate and vanilla, Robbins began experimenting by mixing fruit and candy into the ice cream. After serving in World War II, Robbins bought an ice cream parlor in Glendale, California. Three years later, he convinced his brother-in-law, Burt Baskin, to join the business. The two men flipped a coin to see whose name would go first on the sign. Baskin won, and in 1945, Baskin-Robbins was born.;Today, Baskin-Robbins has locations in more than 50 countries, each serving the company's famous 31 flavors of ice cream, as well as frozen yogurt, sherbet, cakes and drinks. Baskin-Robbins is part of Dunkin' Brands Inc., which also franchises Dunkin' Donuts. Dunkin' Brands Inc. is owned by a consortium of private equity companies: Bain Capital, The Carlyle Group and Thomas H. Lee Partners.","$250,000 ","$125,000 ","$25,000 ","Veteran Incentives;First-store franchise fee waived, royalty fee reduced for first 5 years","First-store franchise fee waived, royalty fee reduced for first 5 years",,13,56,worldwide,Training at headquarters: 15 days;Ongoing Support;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media
https://www.entrepreneur.com/franchises/papajohnsintlinc/282662,30,Papa John's Int'l. Inc.,Pizza,#30 Franchise 500,"$129,910 ","$844,210 ",+5.2% +246 UNITS,+10.1% +476 UNITS,1985,1986 (30 Years),"P.O. Box 99900 Louisville, KY 40299",John Schnatter,Papa John's Inc.,"Papa John's Int'l. Inc.;John Schnatter dreamed of opening his own pizza restaurant from the time he was a high school student working at a local pizza parlor in Jeffersonville, Indiana. After getting his business degree from Ball State University in 1983, he returned home, knocked down the broom closet in his father's tavern, sold his car to buy used restaurant equipment and began delivering pizzas.;The first Papa John's restaurant opened in 1985, and the company began franchising in 1986. Today, Schnatter's dream has resulted in thousands of Papa John's restaurants worldwide.","$250,000 ","$50,000 ",,"Papa John's Int'l. Inc. has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment","Franchise fee waived, free set of ovens, reduced royalty for 4 years, $3,000 food purchase credit",,10,36,worldwide,Training Onsite: 1 week;Training at headquarters: 1 week;Additional Training: At company-owned restaurant;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media;Absentee Ownership Allowed;Number of employees required to run: 20 - 20
https://www.entrepreneur.com/franchises/auntieanneshandrolledsoftpretzels/282109,31,Auntie Anne's Hand-Rolled Soft Pretzels,Soft pretzels,#31 Franchise 500,"$199,475 ","$380,100 ",+6.2% +101 UNITS,+20.1% +325 UNITS,1988,1989 (27 Years),"48-50 W. Chestnut St., #200 Lancaster, PA 17603",Heather Neary,Auntie Anne's LLC,"Auntie Anne's Hand-Rolled Soft Pretzels;Anne Beiler had been baking most of her life, but it wasn’t until she began managing a concession stand at a farmer’s market in Maryland that she thought about starting a business. The stand served pizzas, pretzels, chips and candy, with the pretzels outselling everything else. Beiler stopped selling pizza and began hand-rolling pretzels in front of her customers, making the snack even more popular. Eventually, Beiler bought her own stand, naming it Auntie Anne’s, and, soon two of her brothers were operating Auntie Anne’s booths of their own.;Today, Auntie Anne’s locations serve a variety of pretzels, dipping sauces and drinks. Stores can be found in shopping centers, airports and train stations across the United States, Asia and the Middle East, as well as the United Kingdom and Venezuela.","$400,000 ","$80,000 ","$30,000 ","Auntie Anne's Hand-Rolled Soft Pretzels has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment, inventory, accounts receivable, payroll","$10,000 off franchise fee",,31,102,worldwide,Training Onsite: 4 days;Training at headquarters: 4-8 days;Ongoing Support;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Ad Slicks;Regional Media;Absentee Ownership Allowed;Number of employees required to run: 9 - 12
https://www.entrepreneur.com/franchises/daysinn/282270,32,Days Inn,Hotels,#32 Franchise 500,"$167,352 ","$7,657,625 ",,,1970,1972 (44 Years),"22 Sylvan Wy. Parsippany, NJ 07054",Geoff Ballotti,Wyndham Hotel Group,"Days Inn;Cecil B. Day opened his first hotel in Tybee Island, Georgia, in 1970. Since then, Days Inns Worldwide has grown into a network of nearly 2,000 franchised hotels throughout the U.S. and worldwide, including some hotels that offer free breakfast and allow pets in select rooms.;Days Inn Worldwide is part of the Wyndham Worldwide family of hotels which also includes Baymont Inns & Suites, Hawthorn Suites, Howard Johnson Int'l., Knights Franchise Systems, Microtel Inns & Suites, Ramada Worldwide, Super 8, Travelodge Hotels, Wingate by Wyndham, and Wyndham Hotels and Resorts.",,,"$35,000 ","Days Inn offers in-house financing to cover the following: franchise fee, startup costs",,,5,42,worldwide,Training Onsite: 3-4 days;Training at headquarters: 4 days;Additional Training: Regional workshops;Ongoing Support;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Regional Media;National Media;Absentee Ownership Allowed
https://www.entrepreneur.com/franchises/servicemasterclean/282789,33,ServiceMaster Clean,"Commercial/residential cleaning, disaster restoration",#33 Franchise 500,"$56,185 ","$265,710 ",+0.8% +42 UNITS,+2.0% +99 UNITS,1947,1952 (64 Years),"3839 Forest Hill Irene Rd. Memphis, TN 38125",Marty Wick,The ServiceMaster Co. LLC,"ServiceMaster Clean;ServiceMaster Clean franchises offer janitorial, floor care, disaster restoration and rebuild services.;ServiceMaster Clean is part of the ServiceMaster family of brands, which also includes Terminix, Merry Maids, AmeriSpec Inspection Services, Furniture Medic and American Home Shield.","$24,000 - $102,380","$24,000 - $102,380","$20,000 - $61,900","ServiceMaster Clean offers in-house financing to cover the following: franchise fee, startup costs, equipment, inventory",15% off franchise fee,,17,42,worldwide,Training at headquarters: 10-18 days;Additional Training: Annual convention and regional seminars;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Internet;Security;Field Operations;Marketing Support;Co-op Advertising;Ad Slicks;Regional Media;National Media;Number of employees required to run: 3
https://www.entrepreneur.com/franchises/dairyqueen/282267,34,Dairy Queen,"Ice cream, burgers, chicken",#34 Franchise 500,"$361,450 ","$1,835,825 ",+2.2% +143 UNITS,+4.6% +300 UNITS,1940,1944 (72 Years),"7505 Metro Blvd. Minneapolis, MN 55439-0286",John Gainor,IDQ Inc.,"Dairy Queen;Ice cream manufacturer J.F. McCullough was experimenting with a recipe for a new frozen dairy product, stemming from his belief that ice cream tasted better when it was soft and served fresh from the freezer, not frozen solid. With his recipe perfected, McCullough and his son, Alex, convinced one of their customers to hold an introductory sale of the new soft ice cream, and more than 1,600 people showed up to try it.;Based on that initial success, the McCulloughs opened the first Dairy Queen location in 1940 in Joliet, Illinois. The first stores sold only soft-serve ice cream--in sundaes, take-home pints and quarts, and cones--but over the years, a variety of ice cream treats were added to the menu, such as banana splits and Dilly Bars.;In the 1950s, some Dairy Queens began serving hot food items. Today, stores system wide have menus that include hot dogs, hamburgers and chicken strips through Dairy Queen's Grill & Chill concept. The company also offers a DQ Treat concept that offers both Dairy Queen's frozen treats and the sister company's fruit drinks and smoothies.","$750,000 ","$400,000 ","$25,000 - $35,000","Dairy Queen has relationships with third-party sources which offer financing to cover the following;franchise fee, startup costs, equipment, inventory, accounts receivable, payroll",,,16,58,worldwide,Training Onsite: 33 days;Additional Training: At existing DQ store;Ongoing Support;Purchasing Co-ops;Newsletter;Meetings;Toll-Free Line;Grand Opening;Internet;Security;Field Operations;Marketing Support;Ad Slicks;Regional Media;National Media;Absentee Ownership Allowed;Number of employees required to run: 20 - 100
